PH,DO,TEMP,SALT,암모니아,아질산
7.5346,14.56735,27.07087,29.705,0.146939,0.16565
7.81327,7.41902,27.07855,29.562,0.17162,0.3003
6.00877,8.83475,27.09813,21.77884,0.015492,1.05
7.92867,8.87639,27.10931,21.45578,0.24129,0.39845
7.39937,7.43635,27.17083,20.73065,0.185402,0.1659
7.94134,7.35266,27.20439,19.83143,0.094694,0.64062
6.01431,7.33886,27.20159,19.87476,0.083872,0.80332
7.59607,7.2682,27.19879,20.29475,0.24129,0.72027
5.99879,7.20334,27.19599,29.533,0.185025,0.44717
5.99043,8.93328,27.18341,19.33839,0.09465,0.92182
8.03213,8.93622,27.20019,20.90782,0.02377,0.64214
5.98532,11.14832,27.19879,29.541,0.030246,0.44553
7.63355,7.26542,27.18481,19.96017,0.093974,0.22915
6.01378,11.56425,27.20718,21.01848,0.106793,0.43303
8.28457,8.84719,27.18761,20.40325,0.094472,0.55832
7.46656,7.21176,27.20578,20.24564,0.033858,0.20937
7.26548,7.47593,27.20299,21.61201,0.177475,0.35162
7.72944,8.92472,27.18621,19.71268,0.095807,0.44806
7.23649,8.91596,27.1918,20.44687,0.066746,0.43001
7.43658,7.28586,27.1932,29.229,0.094785,0.14693
5.98269,7.24766,27.23514,21.76349,0.027751,0.60371
5.98883,7.21404,27.29176,19.96056,0.139418,1.05
8.24808,8.96422,27.29945,29.225,0.06088,1.05
7.43389,8.94443,27.28547,21.54582,0.062837,0.42936
7.21997,7.2642,27.29945,21.91788,0.146583,1.05
5.96406,15.14671,27.20928,21.33161,0.24129,0.6984
5.95885,15.30122,27.21277,29.05,0.158256,0.09161
7.40506,15.56723,27.1918,21.61447,0.069222,0.68003
7.28544,7.4374,27.18761,19.54199,0.164105,0.08942
5.94802,7.28048,27.19879,19.77343,0.24129,0.44766
7.94631,7.487,27.21277,20.19646,0.24129,0.08578
7.4489,7.2501,27.28268,20.45021,0.038666,1.05
8.04205,9.50715,27.30085,28.843,0.095457,0.1286
7.73913,7.29598,27.38055,19.76085,0.24129,0.43986
5.93209,7.25278,27.31344,28.871,0.24129,0.00726
7.28987,7.28637,27.29107,21.62138,0.015013,1.05
8.27175,7.405,27.28687,19.00874,0.169708,0.86723
7.87585,7.37068,27.20718,21.77675,0.24129,0.85585
7.44193,7.43298,27.19739,28.553,0.095839,0.06842
7.54597,7.42002,27.27009,20.96431,0.038,1.8053
5.9301,10.13415,27.30365,19.85064,0.021771,0.92321
7.2418,7.45537,27.28617,21.28854,0.103822,0.11361
5.91616,10.1467,27.28617,28.402,0.094449,0.44198
8.19135,7.26364,27.29456,20.20682,0.01967,0.54902
7.74026,7.20312,27.28338,21.68738,0.049208,0.52389
5.90553,10.23106,27.29806,28.217,0.094425,0.44128
8.19131,7.35229,27.30924,20.73119,0.053149,0.16938
7.54676,7.36694,27.29946,21.23238,0.24129,0.50899
5.90709,7.44207,27.30924,28.189,0.051056,1.05
7.39318,7.30401,27.20438,20.82242,0.123052,0.89692
7.45694,7.21786,27.18062,27.975,0.094057,0.74652
5.91958,7.23673,27.20159,27.903,0.24129,0.32969
7.78577,7.47808,27.1918,20.63495,0.24129,0.44509
5.92243,7.22393,27.20019,19.89302,0.094051,0.88471
5.92241,7.34255,27.20578,20.70856,0.115131,0.4486
5.91282,7.4346,27.20159,21.78981,0.160224,0.37737
7.38543,7.3637,27.196,20.82334,0.097141,1.05
7.84343,10.27783,27.196,27.747,0.064686,0.27786
5.91185,10.27892,27.20439,21.78938,0.24129,0.62475
5.91229,7.39675,27.18761,20.70843,0.025378,0.43995
7.27021,7.25474,27.17083,21.51235,0.09397,0.43994
5.93203,7.4418,27.08415,20.46493,0.24129,0.43081
7.94967,7.29875,27.07436,21.56337,0.24129,0.1799
7.60555,7.28292,27.07645,21.1447,0.095046,0.44608
8.22575,10.27932,27.05758,19.34854,0.007185,0.44614
7.52212,7.20889,27.00166,20.24112,0.013584,0.431
7.84876,10.33501,27.52069,20.9084,0.094763,0.1688
7.92356,7.2296,30.51472,47.503,0.094446,0.37086
7.51704,7.35113,30.8179,47.599,0.095388,0.4398
7.6309,7.39359,26.98908,19.42796,0.009848,0.81621
7.39748,7.43801,26.98209,19.29662,0.094439,0.47913
8.2418,7.26106,26.98069,45.833,0.171176,0.60459
5.90443,10.41207,29.63613,20.37595,0.094322,1.05
8.22077,10.35298,29.64289,45.662,0.24129,0.05877
7.78709,10.32368,27.45361,21.20268,0.109169,0.13927
7.49629,7.39453,28.38119,43.563,0.078243,0.90235
5.90587,10.36736,26.88562,21.19039,0.24129,0.88143
5.90857,7.43576,31.26545,42.173,0.066903,0.42393
5.90873,7.38431,26.8968,19.49373,0.050778,0.87094
5.8925,10.38226,28.80386,19.41095,0.095241,0.71777
7.56969,7.49753,30.03185,21.66358,0.203182,0.23497
7.63687,10.35352,31.10903,20.58145,0.216403,0.32302
7.88672,7.37215,27.07016,20.80732,0.095627,1.05
8.22362,7.28966,27.08485,21.67307,0.155038,0.59008
5.87899,7.2507,27.13867,21.12689,0.24129,0.66612
7.66112,7.4824,27.18761,20.81633,0.080688,0.43223
7.99163,7.30945,27.20439,37.84,0.24129,1.05
7.28428,7.34934,27.18761,19.80258,0.24129,3.00518
8.23444,7.30859,27.19879,20.077,0.24129,0.43113
7.43468,7.2338,27.20299,19.50819,0.052983,0.43914
7.53806,7.36407,27.18621,19.40648,0.095013,0.05359
7.28136,7.27138,27.19739,19.11167,0.205478,0.13069
7.75701,7.25014,27.20578,20.62296,0.094842,0.26917
7.5651,10.28216,27.2617,34.345,0.218124,0.44802
5.8502,7.28386,27.30364,34.617,0.094257,0.25766
7.32546,7.24323,27.30225,21.06947,0.24129,0.21517
8.25491,10.29231,27.28687,19.05511,0.042185,0.8865
7.67766,7.24461,27.29806,20.5878,0.047036,0.69904
7.3213,7.37997,27.29386,20.82575,0.115794,0.81614
7.97224,7.33095,27.2645,32.774,0.094749,0.18638
5.85912,7.44406,27.21976,19.31566,0.095228,1.05
7.94266,10.21089,27.20578,30.991,0.24129,0.25573
7.50971,10.20901,27.28057,20.64634,0.182195,1.05
5.85975,7.46142,27.30085,21.71336,0.055738,0.03903
8.1089,10.24811,27.30644,20.60044,0.024704,0.43886
8.17824,7.47656,27.29806,19.04507,0.186176,0.76092
5.85956,7.39195,27.28128,21.12016,0.09403,0.43378
8.28456,7.42357,27.30365,19.07848,0.095498,0.4449
5.8582,7.43058,27.29666,19.97033,0.24129,1.05
5.85681,7.39802,27.28687,21.09452,0.044117,0.83965
5.85494,7.30239,27.28687,20.34205,0.08408,0.70539
5.88358,7.44645,27.29875,21.46324,0.03759,0.33478
7.80027,7.49914,27.23933,39.121,0.208437,0.448
7.56453,7.23234,27.21138,20.40994,0.205374,0.43512
7.76797,7.42017,27.21417,19.30383,0.094336,0.45734
5.88009,7.49991,27.22466,30.95,0.071684,0.43823
5.88364,7.27025,27.22745,20.75296,0.095685,0.06507
7.93172,7.21291,27.25681,19.51827,0.050741,2.9907
7.56486,7.44714,27.30365,21.09026,0.094403,1.05
7.21206,7.2048,27.28827,20.38612,0.24129,0.4399
5.85096,7.37595,27.29107,21.22005,0.011128,0.61773
5.83291,7.49354,27.30924,20.01625,0.105202,0.09713
5.82595,7.4299,27.29316,19.54959,0.180201,0.5383
5.8297,7.42064,27.29358,20.56055,0.076211,1.05
7.9298,7.26257,27.30015,22.714,0.154751,1.05
8.00002,10.20276,27.28338,19.26025,0.022757,0.43418
7.30431,7.22541,27.29386,21.28733,0.117689,0.43389
5.8294,7.22833,27.33161,22.547,0.069989,0.57909
7.85174,7.23537,27.40012,21.64264,0.24129,0.44421
8.24862,7.28014,27.45674,21.02202,0.114218,0.29877
7.97985,10.1684,27.49938,20.07509,0.060849,0.4432
8.19182,10.15947,27.54412,22.413,0.021677,0.29534
7.94929,7.41296,27.62102,21.60007,0.24129,0.4374
7.42096,7.25763,27.60144,22.414,0.027249,0.44453
7.73742,7.46627,27.62941,19.40572,0.185582,0.03702
8.26203,7.29308,27.7056,19.66321,0.067039,1.05
8.05063,10.00239,27.61682,19.76762,0.118199,0.10968
7.22237,9.99361,27.62102,20.97385,0.095512,0.65358
5.85546,7.38975,27.61543,21.3458,0.095081,1.05
5.84459,7.39249,27.60704,20.02441,0.152629,0.44607
5.83137,10.14785,27.56789,22.141,0.047225,0.43298
5.83042,7.4132,27.54412,19.14497,0.24129,0.50986
7.81173,10.19202,27.52735,20.52725,0.095756,0.87562
7.50554,7.35813,27.52035,22.085,0.153748,0.3021
8.0343,7.47876,27.50917,19.43568,0.094242,0.7325
8.2522,10.1536,27.50498,22.065,0.095318,0.7222
7.83952,7.23369,27.4882,20.99757,0.102941,0.75113
7.93195,7.26081,27.51057,19.97734,0.003843,0.43259
8.21354,7.40091,27.44905,21.976,0.110044,0.43888
7.49377,7.39473,27.40152,21.925,0.24129,0.02654
8.12012,7.42895,27.4113,21.881,0.09448,0.76091
8.13398,7.43312,27.38055,21.817,0.107955,1.05
5.84875,7.39464,27.31344,21.816,0.24129,0.18086
5.85415,10.23254,27.29806,21.806,0.24129,0.83262
7.85585,7.30805,27.27709,21.754,0.094294,0.06697
5.85664,7.24068,27.30295,21.732,0.24129,1.05
7.39306,7.40113,27.29526,21.729,0.095234,0.67046
8.16399,7.24501,27.28687,21.74,0.24129,0.23201
5.85832,7.3377,27.30924,21.726,0.099056,0.14029
7.82169,10.34514,27.24562,21.695,0.106904,0.68111
7.2574,7.45076,27.1918,21.664,0.24129,1.05
7.43814,7.29807,27.1918,21.61,0.028451,0.68567
7.90104,7.48519,27.1163,21.572,0.159258,0.43006
5.85796,7.3683,27.07646,21.482,0.187226,1.05
7.85554,10.35046,27.08694,21.483,0.146558,0.05509
5.85272,7.23886,27.07995,21.49,0.177519,3.00999
7.43898,7.47264,27.09813,21.418,0.095894,0.84567
8.12643,7.25769,27.09952,21.44,0.185723,1.05
7.76832,7.31592,27.07645,21.489,0.107501,0.89871
7.56119,7.22143,29.9768,21.414,0.007796,1.05
7.56822,7.46721,26.99747,21.515,0.032459,1.05
5.83809,7.42919,27.07785,21.568,0.094781,0.84499
7.43836,7.28037,27.08345,21.593,0.24129,0.21704
8.29559,7.48621,27.07716,21.637,0.027105,0.48067
8.28548,7.33607,27.07855,21.593,0.095045,0.72008
7.71621,7.41168,27.09393,21.6,0.066721,0.48521
7.41741,9.93737,27.16943,21.636,0.095365,1.05
7.79697,9.88699,27.1918,21.637,0.095706,0.43106
7.91892,9.8581,27.22186,21.685,0.094085,0.34226
5.8818,7.26445,27.29037,21.73,0.095389,1.05
7.54051,9.85769,27.37775,21.763,0.24129,0.44176
5.88339,9.79262,27.39313,21.757,0.176557,0.44505
7.99404,7.45891,27.29596,21.608,0.24129,1.05
5.90651,7.47567,27.23934,21.441,0.156679,0.40575
7.24754,7.29397,27.19599,21.34,0.215423,0.05058
8.18998,9.91442,27.19879,21.239,0.165148,1.05
7.52703,7.2526,27.10792,21.178,0.24129,0.85549
7.78537,7.26218,27.08764,21.052,0.200824,0.43238
8.17315,7.20963,27.09672,20.996,0.027622,0.50874
7.7831,7.23902,27.01214,20.921,0.094641,0.43876
5.91055,10.15398,31.5369,20.893,0.094914,0.82223
7.58659,7.30487,26.98069,20.84,0.118065,0.49285
5.90792,7.36808,26.97929,20.823,0.167682,0.77625
8.16946,10.2818,26.97789,20.81,0.074578,0.39404
8.12804,7.45249,26.98908,20.753,0.1976,0.23733
7.30449,7.41058,26.98628,20.754,0.24129,0.15315
7.33325,10.33892,29.01223,20.717,0.094127,0.52863
5.89782,7.26423,30.80544,20.665,0.24129,0.70684
7.50634,10.24134,26.8961,20.658,0.09421,0.63023
8.15461,7.46808,26.87723,20.548,0.24129,0.70651
7.94073,7.39842,30.91008,20.486,0.109273,0.4179
8.29712,10.31392,31.83526,20.427,0.095424,0.76013
8.28921,7.32336,31.51118,20.375,0.095228,0.43211
8.28457,7.47533,27.35446,20.338,0.095168,0.43504
7.28159,10.42327,28.10401,20.343,0.094631,0.434
7.2779,7.42693,27.12249,20.296,0.095609,0.43646
5.87953,7.20098,28.13365,20.256,0.040757,0.71223
7.98341,7.25295,30.00551,20.262,0.122707,0.4388
5.88041,7.33044,30.55442,20.186,0.18307,0.18898
8.09442,7.4483,29.07972,20.185,0.24129,0.44875
8.09842,7.22245,30.77127,20.164,0.144482,0.76155
5.88025,7.39736,26.65843,20.087,0.011771,1.05
8.2848,10.44759,29.58798,20.017,0.05332,0.82582
7.24058,7.41481,28.00326,19.967,0.152921,1.05
7.66797,7.31038,31.90258,19.929,0.076091,0.91149
8.1355,10.66652,31.54695,19.884,0.095637,0.44575
5.83444,10.67134,27.11447,19.838,0.24129,1.05
5.82458,10.6629,26.56685,19.827,0.133128,0.31806
7.57501,7.44996,29.11192,19.703,0.170482,0.39238
7.44911,7.48958,26.4578,19.557,0.24129,0.43243
5.84384,7.23669,26.45221,19.442,0.086252,0.89705
7.76129,10.68569,26.455,19.357,0.201619,0.42803
8.2477,7.3218,28.93798,19.279,0.094536,0.44089
7.64077,10.62172,26.44801,19.253,0.24129,0.07313
7.3961,10.66103,29.24407,19.139,0.093992,0.43134
7.72949,10.71434,26.46199,19.077,0.162841,1.05
5.83166,7.24645,26.5333,19.029,0.24129,0.33623
5.82994,7.48924,31.81155,20.96269,0.24129,0.44507
5.83384,7.46659,31.04011,20.56514,0.095668,1.05
5.83346,7.29314,30.28067,18.942,0.095458,0.28052
5.83379,10.57444,27.79652,19.37675,0.070766,0.88878
8.05322,7.24748,30.95169,18.876,0.089041,0.47239
7.64755,10.56644,26.7514,19.72688,0.094446,0.44297
8.02602,10.64339,31.39671,20.31605,0.09574,0.02758
7.79141,7.26034,26.70386,20.57062,0.156468,0.75352
5.82781,10.64213,26.68988,21.75332,0.205493,0.34305
7.2304,10.58561,30.55055,18.568,0.167196,0.22448
7.6031,7.46903,27.38807,18.448,0.132723,1.05
8.17019,7.46921,26.59691,21.77964,0.24129,0.43389
7.76022,10.51173,26.57943,21.1096,0.07731,0.0489
8.06756,7.45213,29.33304,19.21333,0.016688,0.07241
8.2361,7.28999,27.78319,18.297,0.094687,0.43047
5.85177,7.22915,31.15344,18.266,0.094598,0.69359
8.17292,7.31536,31.96208,18.254,0.030484,0.43707
5.83133,7.27433,28.93619,19.53267,0.24129,1.05
5.82714,7.37165,26.65074,21.70763,0.06025,0.27422
7.81258,7.38461,31.9192,21.2431,0.095406,0.32044
8.03914,10.63575,27.91404,18.217,0.029911,0.44797
7.25624,7.32572,31.77017,19.16354,0.104607,0.45687
7.22358,7.22886,30.47899,20.3896,0.214729,0.37259
7.48993,7.42684,29.80647,18.117,0.028926,1.05
8.02233,10.48086,29.82221,19.6802,0.124326,0.38286
7.24706,7.34404,29.02876,19.97275,0.074155,1.05
5.83205,7.38866,26.66402,20.06073,0.24129,0.66621
8.06565,10.56089,30.01532,18.048,0.24129,0.473
5.83109,10.601,29.66241,19.6922,0.051084,0.34015
7.54376,7.26366,28.85198,19.01188,0.095379,0.80079
5.80525,7.37577,30.91348,19.37657,0.094535,0.76756
7.37151,7.29744,30.16045,18.045,0.104623,0.43208
8.00747,7.23201,29.91104,18.047,0.211508,0.59316
5.79953,7.23659,30.81155,18.049,0.043052,0.43648
8.03722,10.46771,30.90674,21.97622,0.162951,0.66787
7.59511,7.21349,26.66891,17.894,0.068586,1.05
8.20678,7.20488,30.69647,20.41325,0.110694,0.45948
8.09925,10.62399,26.67311,19.85474,0.157137,1.05
5.79223,7.43402,26.6773,21.24855,0.158595,1.05
7.69056,7.43029,31.44826,20.24549,0.094319,1.05
5.77382,7.28528,31.80757,17.826,0.173234,0.05842
5.77394,7.26591,26.77097,17.815,0.094528,0.43144
7.23868,7.24766,31.19275,21.02798,0.058506,0.43946
8.12359,7.28902,26.87443,20.2207,0.144575,0.44463
5.77048,7.35328,28.23755,21.01162,0.24129,0.72354
7.3261,7.34477,30.06889,17.884,0.035863,0.45551
7.63524,7.47813,28.76301,21.20429,0.106883,0.44724
5.77562,7.32071,26.96112,20.49865,0.24129,0.4401
7.69514,7.26537,28.54417,21.2679,0.091366,0.77609
8.14933,7.34823,26.98488,17.746,0.202168,0.43659
7.30828,7.27211,27.51075,19.64654,0.144012,0.18734
8.12331,7.40799,27.05269,21.34519,0.09571,0.4419
8.28827,7.35676,27.07925,21.62729,0.159802,0.06038
7.87473,10.59404,27.08275,20.97807,0.24129,1.05
7.20914,7.41399,27.10372,17.715,0.094405,1.05
8.28343,10.55,27.18761,17.71,0.184045,0.29204
7.3435,7.24153,27.20159,20.16155,0.164899,0.13394
8.16454,7.32427,27.20998,20.23345,0.068748,0.86747
5.75029,10.6067,27.19599,17.723,0.132755,0.54369
7.81343,10.52663,27.18761,17.657,0.095637,0.70142
8.05105,7.37681,27.11071,19.3171,0.340043,1.40213
7.36912,7.35585,27.09953,20.46025,0.094053,0.20987
8.18538,7.46204,27.10092,19.99298,0.084887,1.05
7.41108,10.56311,27.1205,17.525,0.24129,0.44342
5.75076,7.44208,27.15965,21.39685,0.094156,0.67303
5.74903,7.22245,27.17083,17.552,0.019232,0.71949
5.74435,7.24435,27.20439,17.552,0.095745,0.43604
7.38218,7.34977,27.21557,21.18181,0.095264,0.19026
8.08076,7.39818,27.1932,17.515,0.129062,0.701
5.74803,7.48858,27.18761,21.88484,0.095684,1.05
7.92713,7.23401,27.18761,17.483,0.019664,0.71615
7.57686,7.37905,27.11351,20.23629,0.094961,0.44141
7.29059,7.23819,27.07995,19.85124,0.087641,0.47402
8.29802,7.34381,27.07995,19.21594,0.004089,0.40806
7.60909,10.48581,27.07995,19.38053,0.036135,0.43333
7.52157,7.39765,27.09533,21.08909,0.095474,0.43143
5.74749,7.38987,27.10511,17.317,0.09513,0.01205
7.24883,10.52956,27.10512,21.8585,0.095711,1.05
7.67698,7.24678,27.08974,19.86977,0.094813,0.89533
7.81652,7.457,27.10232,17.31,0.129037,0.66444
5.74719,7.29179,27.08554,20.81021,0.017514,0.43903
5.75015,7.21698,27.09673,19.46105,0.095109,0.25267
7.22293,7.4513,27.08135,19.16405,0.130693,1.39195
8.26628,7.38115,27.07925,17.233,0.111591,0.43508
5.74573,10.43002,30.12213,19.82324,0.216214,0.52925
7.34691,7.29783,27.85924,21.451,0.15487,1.05
5.7504,10.56466,30.20084,19.89326,0.24129,1.05
7.3207,10.55608,27.82621,17.091,0.1759,0.43033
8.21148,7.35617,27.02123,21.33383,0.24129,0.29986
5.71996,7.27236,27.08345,20.87998,0.07165,0.08476
7.94286,10.53695,27.10232,21.6736,0.24129,0.7682
7.84846,10.52617,27.1932,21.78404,0.17206,0.43413
7.38688,7.28246,27.22815,19.02826,0.055992,0.77584
8.14002,7.48553,27.29736,21.55129,0.095194,1.05
7.96379,7.38051,27.37915,20.07661,0.019578,0.10333
5.72017,7.40719,27.40152,21.24254,0.094435,0.62327
7.99325,10.34207,27.45185,21.44606,0.09465,0.42622
7.46084,7.31082,27.51756,17.086,0.069733,0.25622
7.3897,7.32561,27.51127,17.066,0.24129,0.44329
5.72281,10.40478,27.50637,20.04628,0.025958,1.05
5.72247,7.36831,27.59585,17.055,0.052887,0.23683
5.7214,7.29134,27.60704,21.06466,0.24129,1.05
5.82563,7.43685,27.60704,17.075,0.210072,0.43766
6.0442,7.36879,27.61682,21.09815,0.0555,0.38915
6.1295,7.45608,27.62941,17.065,0.04631,0.63932
7.4998,7.43736,27.62661,17.057,0.24129,1.05
6.1676,7.22207,27.6322,21.97779,0.24129,0.43681
6.16714,10.19242,27.64688,21.40199,0.075309,0.06764
7.8228,7.30708,27.63989,20.50954,0.24129,0.05125
7.69043,10.01257,27.62382,21.98827,0.24129,0.0127
7.67046,7.39279,27.55111,21.68884,0.09111,0.18743
6.16655,7.32785,27.60145,20.15137,0.159746,0.68468
7.70986,7.43583,27.57908,16.904,0.03553,1.05
6.16918,7.24974,27.59026,16.899,0.018603,0.82916
8.23145,7.45359,27.60145,16.907,0.094604,0.43525
8.15789,7.27815,27.62382,16.9,0.034432,0.81366
7.56855,9.9667,27.62941,16.898,0.080145,0.43787
8.20276,7.2848,27.61263,19.40555,0.142113,1.05
6.14161,7.41867,27.61822,16.884,0.207701,0.51355
8.00754,10.06674,27.61263,20.00848,0.24129,1.05
6.14587,10.12293,27.62382,21.4991,0.141843,1.05
7.45627,7.39351,27.58747,20.98634,0.154645,0.17691
7.94925,7.3563,27.49799,19.82785,0.183053,0.19153
6.14066,10.15471,27.52175,21.63979,0.170356,0.61784
8.14666,10.16923,27.49659,16.691,0.094616,0.15193
6.11956,7.27042,27.51057,16.663,0.114138,0.43625
8.00091,7.31843,27.50637,21.00905,0.197819,1.05
8.05903,10.24844,27.51267,19.39008,0.135894,0.32732
7.80117,7.32768,27.484,21.18763,0.09533,0.43441
8.00378,10.29227,27.4882,21.29696,0.095912,0.43457
8.26925,7.40399,27.49589,20.89926,0.052596,0.84285
7.3187,10.25969,27.50078,21.73492,0.094475,1.05
7.85169,7.29166,27.50917,21.41291,0.094715,0.94034
7.70465,7.23279,27.51476,20.86167,0.041245,0.1747
7.48974,10.2282,27.49938,20.52605,0.24129,0.09059
7.82133,7.45065,27.52175,20.5936,0.148053,0.6141
8.02403,10.27639,27.49449,16.491,0.213883,0.43921
7.89264,7.2193,27.50497,19.36482,0.102873,0.43993
6.03685,7.25617,27.51127,20.06917,0.00123,0.82649
6.03527,10.26759,27.54832,20.58817,0.157457,1.05
7.42779,7.39061,27.62102,16.493,0.191329,0.43686
8.02816,7.30589,27.62451,20.95941,0.09948,1.05
7.77356,7.26524,27.72867,21.95474,0.108829,0.43719
6.01248,7.31183,27.7077,19.11724,0.149578,0.43835
7.79083,7.38818,27.76083,16.482,0.24129,0.43007
7.32567,7.24798,27.82514,20.58028,0.24129,0.42977
7.66021,7.36708,27.83073,16.493,0.24129,0.25441
7.56951,7.33149,27.82514,21.35952,0.095133,0.50101
7.37889,7.44447,27.82654,20.95987,0.095299,0.70968
7.42662,9.87975,27.81256,16.423,0.24129,0.86153
8.26706,7.30437,27.82654,21.76951,0.149014,0.21748
7.74913,7.45407,27.84332,19.45437,0.005554,0.43238
5.98513,7.20458,27.91531,20.53782,0.048977,0.22157
8.13746,7.28496,27.91182,21.01857,0.062849,0.43823
5.95618,9.78814,27.92091,19.32891,0.24129,1.05
8.09227,7.48386,27.91881,19.18744,0.020821,1.05
7.47694,7.44822,27.9265,21.52711,0.24129,1.05
7.21385,9.79319,27.91112,19.35835,0.089678,0.44204
8.24195,7.26969,27.92301,16.494,0.24129,0.1392
7.73707,9.78131,27.84961,21.77493,0.095809,0.43737
7.57038,7.47129,27.81955,19.38344,0.24129,1.05
5.96408,7.30397,27.80557,21.20455,0.212918,1.05
5.96195,7.43959,27.75244,20.69723,0.051776,0.82597
7.6372,10.02516,27.73426,21.84053,0.040939,0.14164
5.9568,10.0694,27.73147,20.13102,0.011386,0.44321
7.87545,7.2625,27.72028,16.334,0.134935,0.84642
5.96103,10.12031,27.7049,21.92018,0.24129,0.65893
8.12459,10.11275,27.71399,21.74033,0.095151,1.05
5.95958,7.32163,27.72588,19.31054,0.20275,0.4404
7.92724,7.28284,27.71469,19.56516,0.24129,0.72664
5.93453,7.3796,27.71609,20.59209,0.039016,0.82337
5.95216,7.4131,27.65178,16.244,0.101149,0.28406
7.39832,7.3392,27.61263,21.77586,0.094059,0.27402
7.41542,7.26735,27.56789,16.141,0.24129,0.44792
7.46561,10.24338,27.51057,21.67618,0.24129,0.19376
7.93784,7.24447,27.50078,16.096,0.143215,0.43031
7.87414,7.21035,27.49239,16.092,0.167314,0.32219
5.93155,10.24704,27.49239,16.083,0.188194,0.19448
7.52897,7.25756,27.4903,16.075,0.05075,1.05
5.9308,7.26498,27.50987,21.57442,0.141828,0.43813
7.54231,7.20694,27.50777,16.088,0.24129,0.64369
7.32245,7.49964,27.51057,16.071,0.195712,0.43615
5.9274,7.21061,27.4826,19.15137,0.24129,0.50328
7.70056,7.23662,27.45814,19.28992,0.24129,1.05
7.54073,7.36319,27.39453,20.94536,0.20596,0.24133
7.70268,10.25874,27.36936,19.08737,0.212401,0.4423
5.90726,10.25549,27.29596,19.96678,0.095617,0.43578
7.35057,10.27988,27.24982,19.6019,0.171564,0.88805
5.9114,10.33512,27.1918,19.37712,0.05736,0.32073
5.9051,7.44223,27.17642,15.833,0.095272,0.4332
7.5201,7.20062,27.09044,19.68162,0.24129,0.77986
7.57836,7.43153,27.01704,20.92832,0.131116,0.00729
7.91134,7.26513,31.4123,19.52101,0.147805,0.86544
5.90622,7.43909,26.74441,15.54,0.24129,0.44837
7.52679,10.50642,29.25062,20.47869,0.095523,0.8967
7.7204,7.47166,26.51023,15.318,0.168134,0.78192
5.90756,10.44773,26.41515,21.06892,0.065715,0.34939
8.0487,10.56517,26.21593,20.90579,0.07696,0.8487
5.9052,10.61732,27.78191,21.42006,0.24129,0.66551
7.80533,10.64908,26.04116,20.65207,0.200692,0.45894
5.90798,10.66768,29.37703,21.64593,0.24129,0.42441
7.80547,10.73919,30.09474,21.34491,0.094668,0.84557
5.88946,7.44803,27.89186,14.848,0.095128,0.39927
5.88399,7.29786,27.49651,21.05193,0.175073,0.66483
7.95678,7.30469,25.76573,20.25365,0.166291,1.4013
8.09627,7.46869,30.61702,20.86695,0.094675,0.39688
7.2275,7.23166,25.71401,20.20265,0.174239,0.43155
5.88308,10.8669,25.65109,14.78,0.012152,0.84067
7.3688,7.2701,28.0028,21.12738,0.24129,0.44288
5.87921,7.28792,25.59377,19.30284,0.095706,1.05
5.87843,7.21543,27.23915,19.98068,0.210776,0.34819
5.8772,7.46726,30.94401,14.605,0.094235,0.86351
5.87873,7.46855,25.53505,19.84966,0.24129,0.169
7.89642,7.23535,28.26154,20.19332,0.095218,0.08024
8.14795,10.65919,25.53086,21.41158,0.125814,1.05
5.87959,7.40433,25.51827,14.605,0.090275,0.15544
5.87351,10.61751,29.40934,14.591,0.081189,0.44667
7.53667,10.61589,27.64424,19.24201,0.021722,0.32236
7.21279,7.49717,28.12719,19.40347,0.24129,0.43065
5.85475,7.32366,25.52247,20.0883,0.24129,0.51292
7.57994,10.76602,31.53471,14.605,0.095137,0.40283
5.84859,7.23483,25.52387,19.89069,0.211118,0.80761
7.82646,7.24838,28.70902,21.63193,0.03176,0.53891
8.1475,7.35294,27.15275,21.35284,0.24129,0.06238
7.56091,10.856,28.70185,20.22623,0.094834,0.44783
7.31762,7.29699,25.55393,14.437,0.095302,0.64652
7.41208,7.2665,27.05516,14.447,0.192378,0.2706
7.86162,10.93162,30.37921,14.449,0.014067,0.44615
8.24155,7.23579,27.11018,14.447,0.023429,0.43694
8.08227,7.23971,30.13997,20.32054,0.207959,1.05
7.25099,7.23863,25.63152,14.452,0.24129,0.38958
8.09443,7.38439,28.41373,19.71463,0.204034,0.0305
5.77551,7.32388,31.68225,21.96802,0.079247,1.05
5.77382,7.40355,28.5703,21.08222,0.093988,0.94463
7.20615,10.74958,28.71832,21.80326,0.062576,0.31074
7.52563,7.32977,25.83145,14.508,0.094246,1.05
7.8671,7.28092,25.88877,19.85564,0.24129,0.79354
7.33344,7.28504,25.93211,14.517,0.208946,0.78925
8.27486,7.38921,29.72553,21.19852,0.094843,1.05
5.74972,7.33655,31.50692,14.527,0.188919,0.43774
5.75055,7.30831,26.14602,20.59142,0.24129,0.16507
5.75059,7.20328,26.14323,21.62482,0.24129,0.55411
5.7463,7.4624,31.1158,14.499,0.24129,0.44435
5.74739,7.25196,26.2348,21.78852,0.1401,0.64245
7.56136,7.39564,27.61217,21.68951,0.086345,0.17719
7.44375,10.52872,31.19133,21.91853,0.24129,0.37954
5.74217,10.38292,26.33197,21.18243,0.095579,0.7754
7.40537,7.25635,26.32638,20.15132,0.095894,0.90104
